AON,DORMANCY_DAY_CNT,UC_TOT_RVN_AMT,VAS_TOT_RVN_AMT,SBRP_TOT_RVN_AMT,VOICE_SBRP_TOT_RVN_AMT,VOICE_TOT_ONNET_OG_RVN_AMT,VOICE_TOT_OFFNET_OG_RVN_AMT,VOICE_TOT_ISD_OG_RVN_AMT,INTERCONNECT_RVN,DATA_SBRP_TOT_RVN_AMT,DATA_UC_TOT_RVN_AMT,VOICE_OG_TOT_USG,VOICE_IC_TOT_USG,DATA_TOT_USG_MB,RVN_AMT,RCHRG_FLAG
113,0,1957.95,0,951.4286,951.4286,901.57,601.54,0,694.0833,0,454.84,55.93333333,72.48333333,45.39489079,3080.7986,1
113,0,2346.72,0,2186.6666,2186.6666,691.66,1299.51,0,1690.8333,0,280.55,515.6,563.1,146.6109056,4761.9466,1
113,1,1290.64,0,0,0,223.92,223.92,0,0,0,842.8,15.88333333,1.016666667,82.97608662,1290.64,1
113,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47.35,0
113,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,4005.17,0,0,0,746.4,2362.01,0,865.6668,0,11.76,98.03333333,81.05,0.009433746,4005.17,1
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015906334,0,0
113,0,0,0,952.381,0,0,0,0,0,952.381,0,0,0.25,1294.251152,952.381,1
112,0,306.24,300,0,0,214.59,46.65,0,16.5,0,0,7.3,13.16666667,0,606.24,0
112,7,1.47,0,0,0,0,0,0,0,0,1.47,0,0,0.008962631,1.47,0
112,0,602.5,0,4851.4287,0,102.63,66.27,0,12.6667,4851.4287,358.6,5.516666667,13.78333333,4098.566569,5796.7687,1
112,0,254.9,0,2663.8095,380.9524,55.99,0,0,12.3333,2282.8572,198.91,18.41666667,0.616666667,2838.161029,2975.8495,1
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,1980.95,0,0,0,5.38,186.61,0,13.3333,0,1788.96,4.866666667,0.666666667,178.4145613,2095.23,1
112,0,368.29,0,760.9524,0,260,108.29,0,79.75,760.9524,0,23.26666667,4.633333333,686.0185452,1129.2424,0
112,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,1236.27,2047.71,2520.9524,618.0952,37.32,877.02,0,307.1667,1902.8572,321.93,176.2666667,69.75,2360.304868,5804.9324,1
112,1,886.35,0,0,0,46.65,839.7,0,285.8334,0,0,29.6,15.73333333,0,886.35,1
112,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0.94,0,760.9524,0,0,0,0,0,760.9524,0.94,0,0,691.7401304,761.8924,0
111,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,1142.61,0,0,0,737.07,405.54,0,91.5833,0,0,33.86666667,26.78333333,0,1142.61,0
111,2,149.28,0,0,0,37.32,111.96,0,0,0,0,4.9,0.783333333,560.6139526,149.28,0
111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,1221.54,0,1428.5715,0,18.66,0.01,0,0,1428.5715,1202.87,0.383333333,0,1588.868176,2731.0615,1
111,0,222.34,0,3327.6191,94.2857,9.01,0,0,0,3043.8096,213.33,0.6,0,4015.347202,3778.5191,1
111,0,5206.25,0,0,0,5150.27,55.98,0,190,0,0,179.1333333,168.5166667,0,5320.53,1
111,1,1483.2,0,0,0,233.25,0,1249.95,656.61,0,0,12.55,4.316666667,0,1483.2,1
111,0,260.08,85.72,1521.9048,0,155.07,83.97,0,0,1521.9048,21.04,6.866666667,6.033333333,2238.427707,1924.8448,1
111,0,1615.48,1763.24,3808.5714,0,36.8,1503.68,0,0,3808.5714,0,52.45,0.316666667,78.31916714,7358.7114,1
110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,352.5001,0,0,0,18.55,0.41631794,0,0
110,0,7161.86,0,0,0,6743.05,391.86,0,134.5,0,26.95,248.45,30,2.421976089,7618.98,1
110,0,835.82,0,471.4285,0,833.37,0,0,0,471.4285,2.45,29.18333333,32.06666667,0.005643845,1364.3885,1
110,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,6610.92,2695.28,21886.6667,0,3041.58,214.59,0,313.3333,21886.6667,1359.75,111.3833333,38.41666667,21413.10856,31192.8667,1
110,2,0.73,300,0,0,0,0,0,0,0,0.73,0,0,0.001297951,300.73,0
110,1,0,0,0,0,0,0,0,0,0,0,0,0,0.048089027,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0
109,1,1032.05,0,0,0,276.75,755.3,0,221.4167,0,0,30.88333333,23.18333333,0,1089.19,1
109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,998.31,0,0,0,27.99,970.32,0,70.25,0,0,32.96666667,4.483333333,0,998.31,0
109,0,16.66,0,472.019,0,0,16.66,0,25,472.019,0,213.7666667,54.63333333,4179.335567,488.679,0
109,0,606.45,0,0,0,531.81,74.64,0,81.3333,0,0,19.11666667,12.18333333,0,663.59,1
109,5,0,0,0,0,0,0,0,4.25,0,0,0,0.283333333,0.012713432,0,0
109,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,405.48,489.79,0,0,0,0,0,0,0,405.48,0,0,39.98722363,952.41,1
109,0,895.24,0,0,0,865.24,0,0,3.5,0,0,29.76666667,18.3,4337.604507,952.38,1
109,0,46.65,0,951.4286,0,0,46.65,0,4.5,951.4286,0,1.416666667,0.3,1319.811202,998.0786,1
109,0,626.69,0,4761.905,0,472.01,0.02,0,38,4761.905,154.66,307.7333333,137.3166667,3663.52373,5428.595,1
108,0,289.23,0,0,0,102.63,186.6,0,174.8334,0,0,9.183333333,17.21666667,0,289.23,1
108,0,522.48,0,0,0,242.58,279.9,0,75.3333,0,0,16.38333333,6.033333333,0,522.48,0
108,1,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0
108,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,37,0,0,0,2.966666667,0,187.32,0
108,0,18861.6,1328.57,8086.6668,0,4051.29,6109.81,0,1005.6667,8086.6668,8430.5,337.3166667,97.65,8683.809346,28643.4868,1
108,0,2667.41,0,3019.048,1419.048,92.34,715.8,0,813.0835,942.857,1859.27,88.83333333,76.1,381.8771896,6086.438,1
108,0,895.26,0,0,0,60.41,0,0,29.25,0,834.85,1.35,14.61666667,603.5189171,952.4,1
107,0,801.89,1408.15,3808.5714,0,345.21,0,0,19.75,3808.5714,456.68,11.81666667,27.68333333,5920.674835,6018.6114,1
107,0,1404.4,0,2857.143,0,0,0,0,0,2857.143,1404.4,0,0,2865.613919,4261.543,1
107,10,92.61,0,0,0,0,0,0,0,0,92.61,0,0,61.2283659,92.61,0
107,0,1971.46,0,4565.7144,0,587.79,1185.56,0,524.0001,4565.7144,183.11,57.7,51.15,14883.30521,6537.1744,1
107,0,162.68,0,0,0,94.08,0,0,3,0,68.6,2.666666667,3.566666667,6.470794678,162.68,1
107,2,0,0,0,0,0,0,0,0,0,0,0,41.41666667,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,8.920553207,0,0
107,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0
107,0,2389.31,0,0,0,206.6,54.94,0,51.25,0,2127.77,8.066666667,9.683333333,142.0483322,2446.45,1
107,0,0,300,0,0,0,0,0,0,0,0,0,0,0,300,0
107,3,173.44,61.22,903.8095,0,115.99,55.98,0,41.5,903.8095,1.47,5.383333333,5.25,767.7144909,1148.4695,1
107,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,503.82,0,0,0,475.83,27.99,0,0,0,0,15.9,5.566666667,0,503.82,1
107,0,838.1,57.14,0,0,655.81,121.04,0,0,0,61.25,26.43333333,41.16666667,5.886151314,952.38,1
107,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,4600.95,0,0,0,1521.06,3079.89,0,1791.6667,0,0,159.3833333,77.3,119.3644266,4715.23,1
106,0,1673.11,0,4586.6666,0,46.65,27.99,0,0,4586.6666,1583.47,2.216666667,0,5038.189323,6307.3966,1
106,0,5731.44,0,11049.5238,0,2442.41,0,0,77.3333,11049.5238,3289.03,126.2333333,119.4166667,9610.390678,16780.9638,1
106,0,345.21,0,0,0,326.55,18.66,0,496.2982,0,0,10.56666667,7.75,0,345.21,1
106,0,105.34,673.45,0,0,58.69,46.65,0,0,0,0,2.85,0,0,778.79,0
106,0,1349.53,442.22,0,0,223.92,811.71,0,199.0834,0,298.9,34.11666667,19.26666667,29.65502453,1906.03,1
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0
106,0,289.23,0,1007.619,0,0,289.23,0,233.25,1007.619,0,10.33333333,15.86666667,663.8379269,1296.849,1
106,0,0,0,1904.762,0,0,0,0,51,1904.762,0,9.983333333,58.68333333,1771.220045,1904.762,1
106,0,0,0,5714.2859,0,0,0,0,0,5714.2859,0,230.1333333,169.25,4929.100114,5714.2859,1
106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,0,0,0,0,0,0,0,634.25,0,0,0,40.63333333,0,0,0
106,0,2988.84,600,0,0,0,1438.93,0,318.4166,0,1549.91,49.28333333,22.43333333,155.1536465,3760.26,1
106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,151.71,0,0,0,121.29,18.66,0,109.9167,0,11.76,3.466666667,34.16666667,0.020309448,151.71,0
105,1,9.82,0,0,0,9.33,0,0,0,0,0.49,0.233333333,0.716666667,0.000141144,9.82,1
105,0,0,0,0,0,0,0,0,0,0,0,0,5.466666667,0,0,0
105,0,65.72,0,95.2381,95.2381,27.99,0,0,0,0,37.73,4.7,1.2,3.27426815,218.0981,1
105,0,685.72,628.58,2585.7144,0,135.29,139.95,0,177.5,2585.7144,380.48,8.466666667,11.81666667,2359.99268,4095.2444,1
105,3,543.85,0,0,0,83.97,454.49,0,134.4167,0,5.39,17.68333333,15.08333333,0.4877491,600.99,1
105,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,11.27,250.48,0,0,0,0,0,64.8333,0,11.27,0,4,0.023532867,261.75,0
105,8,60,0,760.9524,0,0,0,0,0,760.9524,0,0,0,1518.059454,820.9524,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,3.624358177,0,0
105,4,840.41,0,0,0,756.44,83.97,0,418.6667,0,0,28.93333333,27.71666667,0,840.41,0
105,1,0,0,0,0,0,0,0,20.6666,0,0,0,10.91666667,0,0,0
105,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,1791.15,0,0,0,1194.24,252.44,0,91.4596,0,344.47,48.75,24.03333333,34.25811291,1791.15,1
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,1327.53,973.45,951.4286,0,18.66,114.52,0,59.25,951.4286,1194.35,4.516666667,3.95,1155.695335,3333.3586,1
105,0,20715.39,1040.8,2797.1427,0,279.9,5431.16,0,5878.6667,2797.1427,14464.33,185.0833333,397.95,5881.79304,25296.1527,1
105,0,283.57,0,4107.6192,0,134.29,149.28,0,101.2499,4107.6192,0,7.833333333,14.16666667,2832.303908,4676.8892,1
105,1,0,0,0,0,0,0,0,30,0,0,0,11.53333333,0.002026558,0,0
105,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,592.41,0,302.8572,0,217.31,26.22,0,0,302.8572,348.88,39.78333333,43.05,552.3279781,952.4072,1
104,1,858.06,0,0,0,0,858.06,0,0,0,0,29.11666667,1.35,0,858.06,0
104,0,5395.34,776.2,20468.5714,1142.8572,961.94,1810.19,0,505.9179,18378.0952,2323.21,249.2833333,206.5833333,18742.70469,27065.0914,1
104,0,188.54,0,0,0,0,177.27,0,0,0,11.27,5.933333333,0.166666667,0.013901711,188.54,0
104,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
104,7,0,0,0,0,0,0,0,0,0,0,0,0,0.003198624,0,0
104,2,0,0,0,0,0,0,0,0,0,0,0,0,0.005550385,0,0
104,0,215.92,0,1427.619,0,16,199.92,0,0.6667,1427.619,0,8.633333333,6.233333333,1282.597324,1643.539,0
104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,167.94,0,618.0952,618.0952,167.94,0,0,0,0,0,13.08333333,14.18333333,0,786.0352,0
104,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,0,0,0,0,0,0,0,32.1666,0,0,0,3.716666667,0,0,0
104,0,71.48,1238.02,5326.6668,0,55.98,0,0,0,5326.6668,15.5,1.766666667,0,5140.203886,6636.1668,1
104,0,317.22,0,0,0,186.6,130.62,0,1533.75,0,0,8.333333333,146.4666667,0,317.22,0
104,2,18.66,600,0,0,18.66,0,0,0,0,0,0.566666667,1.55,0,618.66,1
104,7,0,0,0,0,0,0,0,19.3333,0,0,0,0.966666667,0.014388084,0,0
104,0,1965.76,0,760.9524,0,0,0,0,7.5833,760.9524,1965.76,0,1.2,894.2098656,2840.9924,1
104,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,3029.15,300,4757.143,0,1007.64,704.25,0,503.3334,4757.143,1152.26,56.63333333,57.65,4823.087153,8243.433,1
104,0,167.94,1796,951.4286,0,74.64,93.3,0,22,951.4286,0,4.9,1.1,1516.663117,2915.3686,1
104,0,145.07,0,4658.0953,1802.8573,56.32,88.75,0,559.4168,2855.2382,0,51.2,42.08333333,941.4267645,4860.3053,1
104,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,249.12,0,3520,0,74.64,0,0,0,3520,174.48,2.333333333,3.05,2981.276686,3883.4,1
104,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,3497.95,979.58,4852.381,0,1951.29,0,0,28.75,4852.381,1501.66,61.05,41.28333333,4866.202159,9501.331,1
104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,367.15,0,522.8571,522.8571,230.5,46.65,0,223,0,0,109.0333333,289.1,0,947.1471,1
104,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,21.2,0,0,0,9.33,7.46,0,0,0,4.41,0.283333333,0,0.010567665,21.2,0
104,7,0,0,0,0,0,0,0,13,0,0,0,0.65,0,0,0
104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,1670.07,400,0,0,27.99,1642.08,0,1310.1665,0,0,57.88333333,101.2166667,532.0454798,2070.07,1
103,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,58.56,381,618.0952,618.0952,0,58.07,0,204.5832,0,0.49,144.5333333,107.9666667,3.848342896,1114.7952,1
103,4,0,300,0,0,0,0,0,0,0,0,0,0,0,300,0
103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,895.22,0,0,0,242.58,652.64,0,619.9167,0,0,29.2,42.91666667,0,952.36,1
103,9,0,0,141.9048,141.9048,0,0,0,0,0,0,0,0,0,141.9048,0
103,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,590.51,0,0,0,18.66,571.85,0,266.3334,0,0,20.83333333,13.35,0,647.65,1
103,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,761.93,0,0,0,121.29,195.93,0,58.9167,0,444.71,9.583333333,4.716666667,45.13956833,761.93,0
103,4,0,0,0,0,0,0,0,0,0,0,0,0.183333333,0.079138756,0,0
103,0,0,0,0,0,0,0,0,88.75,0,0,0,14.26666667,0,0,0
103,0,1239.07,0,665.7143,0,223.42,475.83,0,0,665.7143,539.82,23.2,6.283333333,83.71990871,1904.7843,1
103,0,0,0,0,0,0,0,0,0,0,0,0,1.766666667,0.00043869,0,0
103,0,3490.08,122.44,2282.8572,0,987.95,998.31,0,875.6678,2282.8572,1458.82,61.55,98.23333333,3782.463692,6116.7972,1
103,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,936.92,0,0,0,475.83,457.17,0,65.6666,0,3.92,30.13333333,10.91666667,0.305143356,936.92,1
103,1,675.25,0,2662.8571,2662.8571,531.81,65.31,0,0,0,18.13,297.8166667,0,0.819137573,3395.2471,1
103,5,27.99,0,0,0,0,27.99,0,0,0,0,0.816666667,0,0,27.99,0
103,0,1602.27,0,0,0,55.98,124.31,0,105.25,0,1421.98,5.05,22.41666667,138.2030411,1659.41,1
103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0
103,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,1865.26,0,5857.1429,0,447.84,309.33,0,271,5857.1429,1108.09,24.26666667,23.71666667,6229.231771,7817.6429,1
102,0,2685.79,0,0,0,750.16,102.63,0,40.3333,0,1833,26.98333333,21.81666667,181.4356956,2857.21,1
102,1,840.42,0,0,0,840.42,0,0,0,0,0,28.45,28.41666667,0,840.42,1
102,0,0,0,2857.143,0,0,0,0,0,2857.143,0,3.466666667,0.05,3572.495576,2857.143,1
102,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,360.42,0,0,0,233.25,121.29,0,42,0,5.88,10.35,11.26666667,0.012285233,360.42,0
102,0,1981.37,0,0,0,905.01,1063.62,0,304.4999,0,12.74,59.88333333,28.51666667,0.048070908,1981.37,1
102,9,27.99,0,0,0,0,27.99,0,31.6667,0,0,0.933333333,1.583333333,0,27.99,0
102,0,98.09,0,1807.619,0,12.9,39.25,0,27.0833,1807.619,0.94,1.8,8.716666667,1763.19518,1905.709,1
102,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,492.08,2497.59,4565.7143,0,74.64,326.55,0,167.2501,4565.7143,60.89,13.51666667,10.71666667,9358.360268,7555.3843,1
102,0,2126.71,0,522.8571,522.8571,597.15,42.24,0,0,0,1487.32,23.81666667,4.133333333,148.2371759,2706.7071,1
102,0,120.25,0,0,0,0,93.3,0,68.75,0,26.95,2.816666667,4.35,1.165359497,120.25,0
102,0,0,0,0,0,0,0,0,146.5,0,0,0,510.7166667,0.119617462,0,0
102,0,1396.19,0,2332.381,0,0,0,0,0,2332.381,1396.19,0,0,2795.692803,3785.711,1
102,2,806.52,0,0,0,0,318.97,0,20,0,487.55,10.98333333,1.55,96.72794342,806.52,0
102,0,195.93,0,0,0,65.31,130.62,0,26.3334,0,0,6.8,3.05,253.7243338,195.93,1
102,0,1203.08,0,5707.6192,0,163.24,27.99,0,84.3333,5707.6192,981.85,6.366666667,6.3,5485.114635,7253.5392,1
102,0,1187.57,0,4565.7144,0,37.32,309.07,0,282.5832,4565.7144,811.18,9.866666667,17.11666667,5822.208389,5753.2844,1
102,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,2341.83,0,3708.5712,3708.5712,2276.52,65.31,0,110.9167,0,0,827.6666667,86.05,0,6050.4012,1
102,0,209.4,61.22,2282.8572,0,159.08,19.42,0,49.75,2282.8572,30.9,4.7,9.95,3657.655704,2667.7572,1
102,4,25.54,122.44,760.9524,0,0,0,0,0,760.9524,25.54,0,0,5376.235811,908.9324,0
102,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,1921.85,300,2663.8096,0,282.3,341.02,0,122.75,2663.8096,1298.53,27.23333333,12.76666667,3827.893109,4999.9396,1
102,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,3744.96,0,7324.762,0,867.69,177.27,0,429.4168,7324.762,2685,32.5,51.6,3191.099215,11069.722,1
102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,6,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0.003775597,0,0
102,0,158.62,428.57,1904.762,0,0.01,158.61,0,54.3333,1904.762,0,5.516666667,3.833333333,1842.403491,2549.092,1
102,0,13.44,0,709.524,709.524,0,13.44,0,1342.6667,0,0,1.4,96.01666667,0,722.964,0
102,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,794.08,0,0,0,242.58,102.63,0,0,0,373.87,11.23333333,0.116666667,37.91102314,794.08,1
102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,3876.97,0,0,0,554.67,289.2,0,145.0833,0,3018.1,23.93333333,29.65,287.3091669,4048.39,1
102,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,0,0,0,0,0,0,0,7.3333,0,0,0,27.56666667,0,0,0
101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,1427.49,0,951.4286,0,205.26,1222.23,0,1771.0833,951.4286,0,45.61666667,113.7166667,14.07339668,2436.0586,1
101,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,614.8194838,0,0
101,0,1002.54,381,2282.8572,0,661.34,46.65,0,0,2282.8572,294.55,24.35,3.666666667,5418.017102,3666.3972,1
101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0
101,0,0,0,0,0,0,0,0,50.75,0,0,0,6.183333333,0,0,0
101,0,668.1,428.57,0,0,0,653.1,0,554.5682,0,0,21.88333333,10.86666667,3.507562637,1096.67,1
101,0,1155.11,0,0,0,214.59,326.55,0,50.6667,0,613.97,17.33333333,6.45,60.81924915,1155.11,0
101,0,381.61,485.71,0,0,189.68,187.52,0,989.6667,0,4.41,11.05,80.6,0.011885643,924.46,1
101,0,0,0,0,0,0,0,0,0,0,0,0,61.4,0,0,0
101,0,353.34,300,951.4286,0,0,0,0,91.62,951.4286,353.34,0,1.333333333,1576.962582,1604.7686,1
101,2,2363.79,0,0,0,0,858.68,0,0,0,5.11,2.333333333,1,0.004276276,2420.93,1
101,0,0,0,0,0,0,0,0,196.5833,0,0,0,12.83333333,0,0,0
101,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,833.3,1012.23,951.4286,0,0,0,833.3,550.2094,951.4286,0,3.033333333,7.233333333,1704.750372,2911.2386,1
101,2,0,0,0,0,0,0,0,0,0,0,0,0,2.069797516,0,0
101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,952.381,0,0,0,0,29.75,952.381,0,0,2.333333333,774.3285694,952.381,1
101,1,0,0,0,0,0,0,0,0,0,0,0,0.516666667,0,0,0
101,0,1955.61,342.86,1997.1428,1140.9523,0.01,40.12,0,106.1666,856.1905,1540.48,239.75,103.2,1077.182316,4581.3128,1
101,0,1785.34,870.84,0,0,158.61,324.19,0,0,0,1302.54,16.45,0.6,243.9596052,2737.13,1
101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,0,0,0,0,0,0,0,9.3333,0,0,0,0.666666667,0,0,0
101,0,905.74,0,1903.8096,0,0,0,0,0,1903.8096,905.74,0,1.083333333,2056.413511,2857.1696,1
101,0,2279.58,0,5757.1429,0,83.97,111.96,0,115.25,5757.1429,2068.65,5.666666667,21.96666667,7150.019139,8036.7229,1
101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,50.33333333,0,0,0
101,0,1167.54,0,1712.381,0,41.52,23.23,0,38.5,1712.381,1102.79,1.933333333,2.583333333,2232.286588,2994.201,1
101,0,267.61,0,1521.9048,0,0,0,0,25.3333,1521.9048,267.61,0,1.266666667,1010.621128,1903.7948,1
101,0,2508.98,0,0,0,1735.38,773.6,0,41.4167,0,0,89.01666667,0.383333333,626.4467125,2508.98,1
101,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,183.53,0,2663.8096,0,0,27.99,0,425.3333,2663.8096,155.54,0.85,21.26666667,2698.085744,2847.3396,1
101,0,292.59,979.58,0,0,102.63,55.98,0,36.5833,0,133.98,4.933333333,37.15,14.27489471,1272.17,1
101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,95.2381,95.2381,0,0,0,0,0,0,0,0,0,95.2381,1
101,0,1793.38,0,2854.2858,0,9.33,26.98,0,38.9167,2854.2858,1757.07,0.7,19.23333333,3810.994577,4761.9458,1
101,0,1208.4,0,760.9524,0,522.48,93.3,0,0,760.9524,592.62,32.98333333,0,899.3207712,2026.4924,1
101,0,1760.76,0,1712.381,0,111.96,1616.84,0,1016.4166,1712.381,1.96,58.35,71.95,1338.384683,3587.421,1
101,0,5.39,0,0,0,0,0,0,14,0,5.39,0,3.2,0.054888725,5.39,0
101,0,1357.11,0,0,0,1338.45,18.66,0,435,0,0,48.4,669.2166667,0,1414.25,1
101,1,1856.4,0,0,0,569.13,37.32,1249.95,2833.8659,0,0,25.15,41.56666667,0,1856.4,1
101,0,4160.07,0,7229.5239,0,1287.54,2556.42,0,339.9168,7229.5239,166.11,129.6,46.98333333,9596.350926,11439.5939,0
101,5,0.01,0,0,0,0.01,0,0,0,0,0,0.016666667,1.133333333,0.004463196,0.01,0
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,134.29,0,760.9524,0,0,102.63,0,149.1667,760.9524,31.66,3.566666667,17.25,1059.10927,952.3824,1
101,5,0,0,0,0,0,0,0,0,0,0,0,0.35,0.01482296,0,0
101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4,0,0,0,0,0,0,0,103.75,0,0,0,6.333333333,0,0,0
101,0,1744.71,0,0,0,0,1744.71,0,2.25,0,0,60.16666667,0.15,0,1744.71,1
100,0,418.78,1242.86,0,0,130.62,285.22,0,2.5,0,2.94,13.66666667,14.83333333,0.002885818,1661.64,1
100,0,338.75,0,0,0,18.66,308.82,0,44.25,0,11.27,9.4,26.73333333,0.021239281,338.75,0
100,0,659.21,0,0,0,270.57,37.32,0,67.75,0,351.32,10.38333333,4.516666667,33.4408493,659.21,1
100,5,143.81,0,618.0952,618.0952,0,143.81,0,4.6667,0,0,5.05,6.4,0,761.9052,0
100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,8,39,0,1664.7619,0,0,0,0,0,1664.7619,39,0,0,2177.535971,1703.7619,1
100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,0,0,0,0,0,0,0,0,0,0,0,0.533333333,0,0,0
100,0,116.62,0,0,0,0,0,0,0,0,116.62,0,0,10.61546612,116.62,0
